id,created_at,text,retweet_count,favorite_count
957647494933966848,2018-01-28 16:12:09,"b""RT @kmjdu: @norisgirl @CNNPolitics They're the norm.We can't let it keep happening w/o calling attention to it.""",1,0
957647476877492224,2018-01-28 16:12:05,"b'RT @CNNPolitics: Exclusive: Democrats call on the State Department\'s watchdog to conduct an ""immediate review"" of personnel practices after\xe2\x80\xa6'",840,0
957647462298148866,2018-01-28 16:12:01,b'@CNNPolitics Things innocent people do ..',0,0
957647449199464450,2018-01-28 16:11:58,b'@RightousMind2 @CNNPolitics youre so stupid',0,0
957647448482213888,2018-01-28 16:11:58,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957647435823804416,2018-01-28 16:11:55,b'@CNNPolitics This is why we need to overturn citizens united...',0,0
957647415070380035,2018-01-28 16:11:50,b'@USA_Aquanaut @thecrow8 @CNNPolitics President is not a racist by Dr. Alveda King\nhttps://t.co/pqXwOBkYnx',0,0
957647409609363456,2018-01-28 16:11:49,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957647362343792640,2018-01-28 16:11:38,"b'RT @CNNPolitics: Exclusive: Democrats call on the State Department\'s watchdog to conduct an ""immediate review"" of personnel practices after\xe2\x80\xa6'",840,0
957647361798561792,2018-01-28 16:11:37,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957647351367327744,2018-01-28 16:11:35,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957647339128225795,2018-01-28 16:11:32,b'Trump hits Jay-Z on black employment following CNN interview @CNNPolitics https://t.co/WgQbQX7eLC',0,0
957647330328461312,2018-01-28 16:11:30,"b'RT @CNNPolitics: Frustrated by the Russia investigation, President Trump turns his ire toward Deputy Attorney General Rod Rosenstein https:\xe2\x80\xa6'",513,0
957647322346815488,2018-01-28 16:11:28,"b'@CNNSotu @CNNPolitics So you\xe2\x80\x99ve chosen to play spin on the seriousness of FBI off-site secret meetings, known lies,\xe2\x80\xa6 https://t.co/gydUPYVbpi'",0,0
957647320828571649,2018-01-28 16:11:28,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957647315086475264,2018-01-28 16:11:26,"b""@CNNPolitics And this is why the rhino shouldn't be in Congress!""",0,0
957647297021730816,2018-01-28 16:11:22,b'@protrump1212 @CavemanOoga @christine_w56 @skippy_c @BonkersEpi @loopyloulou1982 @CNNPolitics @Greg_MarineLab I bet\xe2\x80\xa6 https://t.co/0QC2yxoueK',0,1
957647295549526016,2018-01-28 16:11:22,b'@CNNPolitics Probably? How about totally necessary? How about doing something to protect the Mueller investigation\xe2\x80\xa6 https://t.co/LfchAxIBFu',0,0
957647287206936576,2018-01-28 16:11:20,b'@AristeguiOnline @bbcmundo @CNNPolitics @FT @Newsweek @TheEconomist @WSJ @guardian @lemondefr @nytimes\xe2\x80\xa6 https://t.co/lQhWHoR6xh',0,0
957647287009804293,2018-01-28 16:11:20,b'@CNNPolitics Hov looking like Lucius Lyon',0,0
957647268450111488,2018-01-28 16:11:15,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957647264079601666,2018-01-28 16:11:14,b'@CNNPolitics  https://t.co/WvSTUyeC6z',0,0
957647262922039297,2018-01-28 16:11:14,b'@CNNPolitics You don\xe2\x80\x99t need to sell the truth. What does this tell you?',0,0
957647261634387968,2018-01-28 16:11:14,"b""@CNNPolitics Wouldn't hurt?""",0,0
